Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
596,803412.00,9716356.00,0.0,34.21,17.11,4.23,4.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
597,803414.00,9716151.00,0.0,36.75,18.38,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
598,803416.00,9716122.00,0.0,30.43,15.21,4.22,4.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
599,803416.00,9716375.00,0.0,30.46,15.23,5.92,5.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
600,803417.00,9716413.00,0.0,34.12,17.06,2.75,2.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
601,803419.00,9716390.00,0.0,32.82,16.41,8.55,8.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
602,803421.00,9716236.00,0.0,36.81,18.41,7.61,7.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
603,803421.00,9716313.00,0.0,30.94,15.47,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
604,803422.00,9716193.00,0.0,30.65,15.32,6.96,6.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
605,803425.00,9716134.00,0.0,30.78,15.39,4.61,4.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
606,803431.00,9716100.00,0.0,36.97,18.48,4.49,4.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
607,803432.00,9716111.00,0.0,32.19,16.10,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
608,803436.00,9716290.00,0.0,34.49,17.24,5.71,5.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
609,803438.00,9716176.00,0.0,31.90,15.95,5.54,5.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
610,803444.00,9716249.00,0.0,45.30,22.65,5.53,5.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
611,803444.00,9716385.00,0.0,34.56,17.28,6.13,6.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
612,803445.00,9716351.00,0.0,39.82,19.91,8.36,8.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
613,803447.00,9716097.00,0.0,33.37,16.69,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
614,803447.00,9716287.00,0.0,32.01,16.00,6.00,6.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
615,803447.00,9716423.00,0.0,31.20,15.60,5.22,5.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
616,803448.00,9716395.00,0.0,33.94,16.97,7.48,7.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
617,803450.00,9716126.00,0.0,32.47,16.24,5.82,5.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
618,803451.00,9716152.00,0.0,31.34,15.67,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
619,803457.00,9716270.00,0.0,30.88,15.44,8.22,8.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
620,803458.00,9716431.00,0.0,30.88,15.44,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
621,803462.00,9716054.00,0.0,33.19,16.59,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
622,803463.00,9716071.00,0.0,33.43,16.72,8.12,8.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
623,803467.00,9716229.00,0.0,32.78,16.39,5.11,5.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
624,803467.00,9716371.00,0.0,31.41,15.71,3.98,3.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
625,803476.00,9716359.00,0.0,32.62,16.31,5.46,5.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
626,803477.00,9716118.00,0.0,40.17,20.08,3.47,3.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
627,803482.00,9716157.00,0.0,34.16,17.08,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
628,803483.00,9716420.00,0.0,37.47,18.74,7.33,7.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
629,803485.00,9716097.00,0.0,32.79,16.40,2.86,2.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
630,803485.00,9716388.00,0.0,34.96,17.48,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
631,803489.00,9716277.00,0.0,33.54,16.77,5.97,5.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
632,803492.00,9716311.00,0.0,31.18,15.59,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
633,803492.00,9716332.00,0.0,34.31,17.16,6.21,6.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
634,803492.00,9716392.00,0.0,34.94,17.47,5.07,5.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
635,803494.00,9716171.00,0.0,32.45,16.22,4.00,4.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
636,803502.00,9716136.00,0.0,30.26,15.13,5.48,5.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
637,803505.00,9716121.00,0.0,33.75,16.88,5.46,5.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
638,803505.00,9716177.00,0.0,32.05,16.02,4.32,4.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
639,803506.00,9716494.00,0.0,36.27,18.14,5.96,5.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
640,803509.00,9716223.00,0.0,33.60,16.80,4.42,4.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
641,803513.00,9716133.00,0.0,33.61,16.80,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
642,803513.00,9716148.00,0.0,30.04,15.02,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
643,803513.00,9716289.00,0.0,32.64,16.32,6.05,6.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
644,803515.00,9716506.00,0.0,34.94,17.47,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
645,803516.00,9716490.00,0.0,37.94,18.97,7.43,7.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
646,803517.00,9716179.00,0.0,33.51,16.75,7.82,7.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
647,803518.00,9716112.00,0.0,33.65,16.83,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
648,803522.00,9716164.00,0.0,32.33,16.17,4.92,4.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
649,803523.00,9716520.00,0.0,31.47,15.74,8.43,8.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
650,803524.00,9716413.00,0.0,30.90,15.45,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
651,803528.00,9716339.00,0.0,32.89,16.45,4.55,4.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
652,803530.00,9716123.00,0.0,32.75,16.38,5.73,5.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
653,803534.00,9716193.00,0.0,30.79,15.39,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
654,803537.00,9716423.00,0.0,33.20,16.60,3.61,3.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
655,803542.00,9716127.00,0.0,33.04,16.52,4.24,4.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
656,803544.00,9716177.00,0.0,30.60,15.30,4.13,4.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
657,803545.00,9716308.00,0.0,34.98,17.49,3.85,3.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
658,803549.00,9716142.00,0.0,31.32,15.66,3.96,3.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
659,803550.00,9716360.00,0.0,32.60,16.30,4.23,4.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
660,803550.00,9716554.00,0.0,32.10,16.05,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
661,803552.00,9716420.00,0.0,31.20,15.60,6.32,6.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
662,803557.00,9716208.00,0.0,30.72,15.36,6.78,6.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
663,803560.00,9716331.00,0.0,31.31,15.66,4.22,4.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
664,803574.00,9716372.00,0.0,34.21,17.10,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
665,803575.00,9716390.00,0.0,30.51,15.26,3.80,3.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
666,803576.00,9716548.00,0.0,33.65,16.82,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
667,803578.00,9716571.00,0.0,31.94,15.97,7.27,7.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
668,803580.00,9716530.00,0.0,33.81,16.91,6.32,6.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
669,803581.00,9716249.00,0.0,41.98,20.99,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
670,803586.00,9716419.00,0.0,32.81,16.41,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
671,803596.00,9716493.00,0.0,32.25,16.13,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
672,803598.00,9716284.00,0.0,32.97,16.48,5.96,5.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
673,803605.00,9716546.00,0.0,32.74,16.37,6.62,6.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
674,803608.00,9716592.00,0.0,31.21,15.61,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
675,803609.00,9716315.00,0.0,32.83,16.42,2.34,2.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
676,803613.00,9716624.00,0.0,32.64,16.32,4.31,4.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
677,803620.00,9716402.00,0.0,38.27,19.13,4.81,4.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
678,803622.00,9716613.00,0.0,30.36,15.18,7.17,7.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
679,803624.00,9716536.00,0.0,32.78,16.39,6.80,6.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
680,803624.00,9716596.00,0.0,31.25,15.63,5.19,5.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
681,803628.00,9716314.00,0.0,30.33,15.17,6.48,6.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
682,803632.00,9716375.00,0.0,30.46,15.23,5.27,5.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
683,803633.00,9716553.00,0.0,30.19,15.09,5.29,5.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
684,803637.00,9716525.00,0.0,31.67,15.83,3.79,3.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
685,803639.00,9716576.00,0.0,30.59,15.30,7.60,7.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
686,803640.00,9716563.00,0.0,31.96,15.98,5.65,5.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
687,803641.00,9716417.00,0.0,31.86,15.93,8.60,8.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
688,803642.00,9716260.00,0.0,35.46,17.73,7.06,7.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
689,803643.00,9716607.00,0.0,30.36,15.18,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
690,803651.00,9716339.00,0.0,33.78,16.89,6.39,6.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
691,803651.00,9716561.00,0.0,30.23,15.11,6.96,6.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
692,803654.00,9716409.00,0.0,31.38,15.69,5.52,5.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
693,803659.00,9716532.00,0.0,31.96,15.98,6.21,6.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
694,803660.00,9716431.00,0.0,30.14,15.07,5.34,5.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
695,803662.00,9716503.00,0.0,31.47,15.73,5.95,5.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
696,803670.00,9716259.00,0.0,30.74,15.37,2.71,2.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
697,803677.00,9716670.00,0.0,40.64,20.32,5.27,5.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
698,803679.00,9716539.00,0.0,32.62,16.31,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
699,803683.00,9716637.00,0.0,30.50,15.25,5.33,5.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
700,803684.00,9716301.00,0.0,33.19,16.60,3.38,3.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
701,803684.00,9716547.00,0.0,32.27,16.13,5.39,5.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
702,803686.00,9716325.00,0.0,31.11,15.55,2.65,2.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
703,803689.00,9716344.00,0.0,30.50,15.25,2.85,2.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
704,803700.00,9716645.00,0.0,34.17,17.09,4.87,4.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
705,803706.00,9716574.00,0.0,35.06,17.53,6.21,6.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
706,803707.00,9716369.00,0.0,30.25,15.13,6.42,6.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
707,803707.00,9716660.00,0.0,31.51,15.76,4.68,4.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
708,803708.00,9716649.00,0.0,34.69,17.34,7.08,7.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
709,803709.00,9716336.00,0.0,33.18,16.59,7.56,7.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
710,803713.00,9716492.00,0.0,33.10,16.55,6.59,6.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
711,803721.00,9716704.00,0.0,32.55,16.28,4.23,4.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
712,803726.00,9716657.00,0.0,32.58,16.29,4.32,4.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
713,803728.00,9716498.00,0.0,39.33,19.67,3.74,3.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
714,803729.00,9716729.00,0.0,33.03,16.52,1.64,1.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
715,803730.00,9716635.00,0.0,31.04,15.52,5.64,5.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
716,803740.00,9716491.00,0.0,32.36,16.18,4.06,4.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
717,803740.00,9716753.00,0.0,30.14,15.07,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
718,803741.00,9716716.00,0.0,37.68,18.84,8.12,8.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
719,803746.00,9716517.00,0.0,37.11,18.56,3.71,3.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
720,803747.00,9716474.00,0.0,30.51,15.25,6.49,6.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
721,803752.00,9716727.00,0.0,40.22,20.11,4.72,4.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
722,803753.00,9716745.00,0.0,36.17,18.08,6.22,6.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
723,803756.00,9716412.00,0.0,32.22,16.11,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
724,803758.00,9716719.00,0.0,40.09,20.05,6.39,6.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
725,803759.00,9716441.00,0.0,42.75,21.37,7.99,7.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
726,803760.00,9716772.00,0.0,34.35,17.17,2.49,2.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
727,803763.00,9716462.00,0.0,32.70,16.35,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
728,803768.00,9716434.00,0.0,42.73,21.36,6.01,6.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
729,803768.00,9716445.00,0.0,42.95,21.47,9.16,9.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
730,803769.00,9716524.00,0.0,30.29,15.15,7.91,7.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
731,803770.00,9716487.00,0.0,33.51,16.76,5.93,5.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
732,803771.00,9716652.00,0.0,31.42,15.71,3.93,3.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
733,803772.00,9716473.00,0.0,30.36,15.18,8.72,8.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
734,803776.00,9716507.00,0.0,35.69,17.85,4.29,4.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
735,803781.00,9716393.00,0.0,30.67,15.33,2.93,2.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
736,803782.00,9716565.00,0.0,31.47,15.73,6.87,6.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
737,803784.00,9716460.00,0.0,32.21,16.11,7.88,7.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
738,803784.00,9716733.00,0.0,35.77,17.88,6.41,6.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
739,803785.00,9716471.00,0.0,31.94,15.97,5.09,5.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
740,803785.00,9716792.00,0.0,34.94,17.47,4.98,4.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
741,803787.00,9716587.00,0.0,30.74,15.37,4.33,4.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
742,803790.00,9716511.00,0.0,38.41,19.20,5.48,5.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
743,803790.00,9716746.00,0.0,31.01,15.50,5.12,5.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
744,803790.00,9716800.00,0.0,33.96,16.98,3.15,3.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
745,803792.00,9716494.00,0.0,38.06,19.03,7.96,7.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
746,803794.00,9716397.00,0.0,32.57,16.29,6.22,6.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
