Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
718,799848.00,9712327.00,0.0,33.52,16.76,5.86,5.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
719,799848.00,9712460.00,0.0,31.90,15.95,8.78,8.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
720,799853.00,9712387.00,0.0,32.01,16.00,6.10,6.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
721,799854.00,9712671.00,0.0,34.55,17.27,7.81,7.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
722,799856.00,9712346.00,0.0,33.21,16.60,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
723,799856.00,9712448.00,0.0,30.18,15.09,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
724,799856.00,9712473.00,0.0,32.27,16.13,6.57,6.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
725,799856.00,9712556.00,0.0,33.06,16.53,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
726,799857.00,9712398.00,0.0,32.89,16.45,4.24,4.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
727,799858.00,9712367.00,0.0,31.28,15.64,4.82,4.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
728,799858.00,9712544.00,0.0,30.55,15.28,3.65,3.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
729,799859.00,9712588.00,0.0,31.05,15.52,3.64,3.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
730,799859.00,9712638.00,0.0,31.19,15.59,7.83,7.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
731,799859.00,9712685.00,0.0,31.80,15.90,6.09,6.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
732,799860.00,9712696.00,0.0,31.82,15.91,5.30,5.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
733,799862.00,9712463.00,0.0,33.44,16.72,8.54,8.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
734,799867.00,9712657.00,0.0,35.70,17.85,5.03,5.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
735,799874.00,9712524.00,0.0,32.62,16.31,4.72,4.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
736,799877.00,9712687.00,0.0,30.61,15.30,6.77,6.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
737,799878.00,9712646.00,0.0,35.62,17.81,3.86,3.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
738,799881.00,9712493.00,0.0,32.80,16.40,4.69,4.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
739,799881.00,9712678.00,0.0,30.73,15.37,2.94,2.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
740,799881.00,9712743.00,0.0,30.83,15.42,5.34,5.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
741,799882.00,9712593.00,0.0,31.03,15.52,5.25,5.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
742,799884.00,9712754.00,0.0,30.89,15.45,2.61,2.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
743,799887.00,9712705.00,0.0,32.97,16.48,4.60,4.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
744,799888.00,9712377.00,0.0,30.44,15.22,3.75,3.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
745,799889.00,9712521.00,0.0,34.03,17.02,4.45,4.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
746,799890.00,9712591.00,0.0,30.99,15.49,6.02,6.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
747,799892.00,9712449.00,0.0,30.79,15.39,6.22,6.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
748,799892.00,9712543.00,0.0,31.91,15.95,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
749,799893.00,9712771.00,0.0,30.63,15.31,2.14,2.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
750,799894.00,9712513.00,0.0,33.23,16.62,5.78,5.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
751,799895.00,9712401.00,0.0,32.59,16.29,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
752,799895.00,9712496.00,0.0,31.97,15.99,6.86,6.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
753,799895.00,9712581.00,0.0,33.01,16.50,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
754,799898.00,9712666.00,0.0,36.03,18.02,4.06,4.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
755,799902.00,9712510.00,0.0,32.82,16.41,3.54,3.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
756,799904.00,9712568.00,0.0,34.61,17.31,4.66,4.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
757,799904.00,9712709.00,0.0,30.39,15.20,5.11,5.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
758,799905.00,9712545.00,0.0,34.19,17.10,5.06,5.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
759,799906.00,9712469.00,0.0,31.66,15.83,5.44,5.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
760,799906.00,9712555.00,0.0,35.16,17.58,5.17,5.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
761,799910.00,9712616.00,0.0,30.72,15.36,3.75,3.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
762,799913.00,9712637.00,0.0,32.26,16.13,8.66,8.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
763,799914.00,9712530.00,0.0,31.73,15.86,2.79,2.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
764,799916.00,9712512.00,0.0,33.78,16.89,3.18,3.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
765,799917.00,9712748.00,0.0,34.48,17.24,3.43,3.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
766,799918.00,9712541.00,0.0,33.18,16.59,2.65,2.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
767,799919.00,9712401.00,0.0,30.43,15.22,5.93,5.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
768,799919.00,9712568.00,0.0,38.01,19.01,3.70,3.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
769,799920.00,9712731.00,0.0,30.04,15.02,5.62,5.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
770,799921.00,9712471.00,0.0,30.27,15.14,5.99,5.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
771,799921.00,9712503.00,0.0,32.43,16.22,6.23,6.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
772,799921.00,9712691.00,0.0,30.38,15.19,4.71,4.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
773,799927.00,9712377.00,0.0,30.00,15.00,3.74,3.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
774,799927.00,9712750.00,0.0,33.75,16.87,5.74,5.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
775,799929.00,9712562.00,0.0,36.65,18.32,4.70,4.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
776,799929.00,9712582.00,0.0,31.95,15.97,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
777,799929.00,9712648.00,0.0,30.28,15.14,5.05,5.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
778,799931.00,9712722.00,0.0,30.64,15.32,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
779,799934.00,9712421.00,0.0,31.55,15.77,9.10,9.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
780,799934.00,9712697.00,0.0,34.23,17.11,7.21,7.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
781,799937.00,9712797.00,0.0,37.78,18.89,3.69,3.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
782,799942.00,9712738.00,0.0,30.27,15.13,3.16,3.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
783,799943.00,9712635.00,0.0,30.23,15.12,7.94,7.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
784,799944.00,9712537.00,0.0,36.16,18.08,4.81,4.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
785,799949.00,9712613.00,0.0,70.62,35.31,1.50,1.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
786,799950.00,9712751.00,0.0,30.52,15.26,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
787,799953.00,9712577.00,0.0,32.46,16.23,3.64,3.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
788,799955.00,9712789.00,0.0,34.73,17.36,2.28,2.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
789,799957.00,9712775.00,0.0,30.63,15.31,5.07,5.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
790,799958.00,9712591.00,0.0,33.72,16.86,8.29,8.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
791,799959.00,9712428.00,0.0,33.85,16.93,8.39,8.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
792,799960.00,9712649.00,0.0,32.64,16.32,4.36,4.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
793,799962.00,9712477.00,0.0,30.86,15.43,5.89,5.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
794,799963.00,9712561.00,0.0,37.35,18.68,3.25,3.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
795,799963.00,9712837.00,0.0,32.68,16.34,4.53,4.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
796,799965.00,9712815.00,0.0,34.07,17.03,7.20,7.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
797,799967.00,9712463.00,0.0,32.79,16.40,4.46,4.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
798,799969.00,9712736.00,0.0,33.70,16.85,4.96,4.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
799,799974.00,9712536.00,0.0,39.00,19.50,6.91,6.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
800,799975.00,9712512.00,0.0,31.61,15.81,3.62,3.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
801,799978.00,9712435.00,0.0,31.05,15.53,3.53,3.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
802,799978.00,9712597.00,0.0,30.54,15.27,5.20,5.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
803,799980.00,9712576.00,0.0,32.03,16.02,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
804,799982.00,9712468.00,0.0,35.57,17.78,5.19,5.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
805,799984.00,9712713.00,0.0,38.69,19.35,2.47,2.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
806,799984.00,9712850.00,0.0,31.93,15.97,3.51,3.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
807,799985.00,9712446.00,0.0,33.93,16.97,5.45,5.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
808,799985.00,9712751.00,0.0,31.57,15.79,5.89,5.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
809,799989.00,9712842.00,0.0,32.73,16.36,5.39,5.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
810,799989.00,9712862.00,0.0,32.78,16.39,4.93,4.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
811,799991.00,9712549.00,0.0,32.89,16.44,5.36,5.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
812,799993.00,9712567.00,0.0,30.97,15.48,4.54,4.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
813,799993.00,9712601.00,0.0,32.28,16.14,4.70,4.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
814,799994.00,9712477.00,0.0,30.55,15.27,3.36,3.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
815,799995.00,9712665.00,0.0,31.66,15.83,7.90,7.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
816,799995.00,9712748.00,0.0,42.53,21.26,2.39,2.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
817,799996.00,9712649.00,0.0,30.23,15.12,5.51,5.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
818,799997.00,9712448.00,0.0,31.34,15.67,2.80,2.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
819,799997.00,9712789.00,0.0,32.49,16.25,2.97,2.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
820,799998.00,9712678.00,0.0,30.58,15.29,6.32,6.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
821,800001.00,9712842.00,0.0,32.65,16.32,4.90,4.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
822,800001.00,9712874.00,0.0,32.69,16.35,1.48,1.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
823,800003.00,9712561.00,0.0,31.34,15.67,7.84,7.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
824,800003.00,9712716.00,0.0,37.30,18.65,4.16,4.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
825,800006.00,9712853.00,0.0,33.15,16.58,4.07,4.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
826,800008.00,9712501.00,0.0,33.16,16.58,3.11,3.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
827,800009.00,9712831.00,0.0,30.98,15.49,6.36,6.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
828,800010.00,9712630.00,0.0,32.38,16.19,4.41,4.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
829,800010.00,9712682.00,0.0,35.35,17.68,6.57,6.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
830,800013.00,9712559.00,0.0,31.46,15.73,4.09,4.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
831,800013.00,9712810.00,0.0,33.10,16.55,7.60,7.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
832,800014.00,9712886.00,0.0,32.06,16.03,9.18,9.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
833,800018.00,9712667.00,0.0,30.59,15.30,5.73,5.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
834,800020.00,9712836.00,0.0,33.97,16.98,4.64,4.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
835,800021.00,9712873.00,0.0,33.62,16.81,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
836,800022.00,9712602.00,0.0,30.57,15.29,7.38,7.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
837,800023.00,9712651.00,0.0,32.64,16.32,6.26,6.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
838,800027.00,9712697.00,0.0,32.88,16.44,7.56,7.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
839,800031.00,9712682.00,0.0,31.04,15.52,7.56,7.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
840,800032.00,9712533.00,0.0,30.10,15.05,6.42,6.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
841,800034.00,9712849.00,0.0,35.75,17.87,3.34,3.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
842,800036.00,9712801.00,0.0,32.06,16.03,6.51,6.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
843,800037.00,9712489.00,0.0,33.20,16.60,0.95,0.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
844,800038.00,9712620.00,0.0,38.86,19.43,5.49,5.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
845,800038.00,9712711.00,0.0,31.84,15.92,5.31,5.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
846,800039.00,9712510.00,0.0,34.38,17.19,6.15,6.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
847,800039.00,9712821.00,0.0,30.76,15.38,8.15,8.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
848,800039.00,9712889.00,0.0,37.63,18.81,5.10,5.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
849,800042.00,9712695.00,0.0,30.94,15.47,7.23,7.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
850,800043.00,9712664.00,0.0,32.76,16.38,5.33,5.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
851,800044.00,9712594.00,0.0,30.99,15.50,6.23,6.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
852,800044.00,9712814.00,0.0,30.90,15.45,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
853,800048.00,9712744.00,0.0,32.98,16.49,3.18,3.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
854,800049.00,9712764.00,0.0,32.65,16.33,4.96,4.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
855,800050.00,9712855.00,0.0,40.67,20.33,5.39,5.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
856,800053.00,9712570.00,0.0,33.33,16.66,8.96,8.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
857,800053.00,9712621.00,0.0,32.01,16.00,4.54,4.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
858,800054.00,9712542.00,0.0,38.16,19.08,5.60,5.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
859,800056.00,9712519.00,0.0,34.83,17.41,1.86,1.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
860,800058.00,9712651.00,0.0,38.47,19.24,3.68,3.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
861,800059.00,9712898.00,0.0,33.81,16.90,2.52,2.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
862,800060.00,9712775.00,0.0,32.13,16.07,6.46,6.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
863,800061.00,9712830.00,0.0,36.13,18.06,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
864,800061.00,9712858.00,0.0,44.91,22.46,6.57,6.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
865,800062.00,9712674.00,0.0,31.62,15.81,4.27,4.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
866,800065.00,9712723.00,0.0,45.86,22.93,7.67,7.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
867,800066.00,9712882.00,0.0,32.09,16.05,2.38,2.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
868,800068.00,9712536.00,0.0,33.83,16.92,6.02,6.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
